paciente_id,rut,nombre,apellido,fecha_nacimiento,sexo,comuna,prevision,fecha_registro
2469,11.062.083-7,Emiliano,Figueroa,1998-08-29,M,Arauco,NINGUNA,2026-02-28 12:35:40.923333
2470,5.178.643-2,Roberto,Martínez,1977-09-30,M,Empedrado,ISAPRE,2026-02-28 12:35:40.926666
2471,9.128.715-3,Blanca,Caro,1942-08-30,F,Futaleufú,FONASA,2026-02-28 12:35:40.930000
2472,10.409.318-3,Patricio,Aravena,1945-12-22,M,Pudahuel,NINGUNA,2026-02-28 12:35:40.933333
2473,6.174.582-3,Alejandra,Rojo,1945-10-04,F,Lo Espejo,FONASA,2026-02-28 12:35:40.936666
2474,17.199.037-8,Viviana,Cisterna,2005-10-02,F,El Carmen,NINGUNA,2026-02-28 12:35:40.943333
2475,19.195.246-4,Francisco,Hernández,2004-04-27,M,Angol,NINGUNA,2026-02-28 12:35:40.946666
2476,13.332.809-2,Raimundo,González,1960-06-15,M,Futrono,FONASA,2026-02-28 12:35:40.946666
2477,22.921.502-7,María,Rosales,1970-04-11,F,Panguipulli,FONASA,2026-02-28 12:35:40.950000
2478,15.500.391-K,Tamara,Aguirre,1975-07-26,F,Alto del Carmen,ISAPRE,2026-02-28 12:35:40.953333
2479,8.322.195-K,Jhon,Zapata,1985-02-02,M,Putaendo,FONASA,2026-02-28 12:35:40.953333
2480,6.232.586-0,Víctor,Navarrete,1952-10-18,M,Coltauco,FONASA,2026-02-28 12:35:40.956666
2481,12.221.347-1,Elizabeth,Herrera,2005-02-24,F,San Pedro de la Paz,FONASA,2026-02-28 12:35:40.960000
2482,24.856.947-6,Isaac,Orellana,1964-06-07,M,San Fabián,ISAPRE,2026-02-28 12:35:40.963333
2483,19.160.474-1,Luis,Torres,1945-01-22,M,Camiña,NINGUNA,2026-02-28 12:35:40.966666
2484,13.746.782-8,Paz,Estay,1965-12-24,F,Paillaco,NINGUNA,2026-02-28 12:35:40.966666
2485,18.423.765-2,Carlos,Silva,1971-01-13,M,Quinchao,FONASA,2026-02-28 12:35:40.970000
2486,19.272.154-7,Carolina,Altamirano,2003-12-24,F,La Pintana,NINGUNA,2026-02-28 12:35:40.970000
2487,22.981.965-8,Gonzalo,González,1953-11-12,M,La Ligua,FONASA,2026-02-28 12:35:40.973333
2488,11.463.503-0,Linda,Garrido,1988-08-13,F,Santo Domingo,ISAPRE,2026-02-28 12:35:40.980000
2489,19.082.341-5,Gabriel,Araya,1995-11-28,M,Río Claro,FONASA,2026-02-28 12:35:40.980000
2490,19.550.112-2,Emilia,Opazo,1965-10-14,F,Constitución,FONASA,2026-02-28 12:35:40.980000
2491,7.601.293-8,John,Garrido,1958-05-19,M,Tierra Amarilla,FONASA,2026-02-28 12:35:40.986666
2492,23.400.203-1,Rodrigo,Vergara,1967-09-06,M,Paiguano,FONASA,2026-02-28 12:35:40.986666
2493,7.985.477-8,Emilia,Sánchez,1964-09-08,F,Perquenco,ISAPRE,2026-02-28 12:35:40.990000
2494,9.910.007-9,María,Valenzuela,1999-02-15,F,Pozo Almonte,FONASA,2026-02-28 12:35:40.996666
2495,5.330.958-5,Carolina,Andrade,1946-08-31,F,Osorno,ISAPRE,2026-02-28 12:35:41.000000
2496,17.704.793-7,Manuel,Ulloa,2004-10-07,M,Contulmo,FONASA,2026-02-28 12:35:41.000000
2497,10.896.566-5,Francisco,Tobar,1975-10-29,M,Loncoche,NINGUNA,2026-02-28 12:35:41.003333
2498,24.757.757-2,Belén,Oyarzo,1995-11-22,F,Yumbel,ISAPRE,2026-02-28 12:35:41.006666
2499,22.748.956-1,Juan,Mena,1963-09-28,M,Palena,NINGUNA,2026-02-28 12:35:41.010000
2500,23.506.686-6,Paola,Pérez,1958-06-12,F,Río Hurtado,NINGUNA,2026-02-28 12:35:41.013333
2501,6.609.380-8,Francisco,Román,1951-08-14,M,Angol,ISAPRE,2026-02-28 12:35:41.016666
2502,11.062.362-3,Marta,Araya,1963-06-28,F,Huechuraba,NINGUNA,2026-02-28 12:35:41.020000
2503,21.000.829-2,Andrea,Maldonado,1980-04-21,F,Punta Arenas,FONASA,2026-02-28 12:35:41.023333
2504,5.318.682-3,Sonia,Abarca,1986-09-22,F,Nogales,NINGUNA,2026-02-28 12:35:41.023333
2505,9.240.218-5,Luciano,Rodríguez,1949-09-16,M,Curicó,ISAPRE,2026-02-28 12:35:41.026666
2506,6.773.842-K,Yesenia,Venegas,2002-07-01,F,Talcahuano,NINGUNA,2026-02-28 12:35:41.030000
2507,13.358.799-3,Verónica,Araya,1986-02-25,F,San Fabián,NINGUNA,2026-02-28 12:35:41.033333
2508,20.360.769-5,Constanza,Romero,1952-06-17,F,Maipú,ISAPRE,2026-02-28 12:35:41.036666
2509,20.725.815-6,María,Silva,1974-03-05,F,Nogales,ISAPRE,2026-02-28 12:35:41.040000
2510,19.353.414-7,Valentina,Escobar,1975-06-05,F,Río Verde,NINGUNA,2026-02-28 12:35:41.043333
2511,15.240.390-9,Adán,Romero,1983-04-03,M,Graneros,FONASA,2026-02-28 12:35:41.046666
2512,18.640.372-K,Katherine,Figueroa,1992-06-08,F,Futrono,ISAPRE,2026-02-28 12:35:41.046666
2513,7.666.734-9,Simón,Ramos,1945-03-21,M,Lanco,NINGUNA,2026-02-28 12:35:41.050000
2514,8.141.822-5,Jonathan,Vallejos,1951-03-27,M,Máfil,NINGUNA,2026-02-28 12:35:41.053333
2515,7.838.205-8,Eduardo,Vásquez,1990-08-03,M,Recoleta,ISAPRE,2026-02-28 12:35:41.056666
2516,5.358.853-0,Martina,Candia,2005-06-22,F,Codegua,ISAPRE,2026-02-28 12:35:41.060000
2517,21.094.582-2,Daniel,Godoy,1973-11-16,M,Palena,NINGUNA,2026-02-28 12:35:41.060000
2518,18.605.364-8,Manuel,Gómez,1940-12-11,M,Antuco,NINGUNA,2026-02-28 12:35:41.063333
2519,5.244.620-1,Ricardo,Aravena,1988-08-06,M,Vilcún,ISAPRE,2026-02-28 12:35:41.066666
2520,13.194.872-7,Priscila,Chávez,1990-04-15,F,Lebu,NINGUNA,2026-02-28 12:35:41.070000
2521,20.054.264-9,Jesús,Contreras,2005-08-23,M,Lo Espejo,FONASA,2026-02-28 12:35:41.073333
2522,10.865.791-K,Francisco,Soto,1945-02-10,M,Camiña,ISAPRE,2026-02-28 12:35:41.076666
2523,22.236.391-8,Jaime,Medina,1964-01-16,M,San Pedro,FONASA,2026-02-28 12:35:41.080000
2524,21.626.484-3,Francesca,Vega,1965-10-18,F,Rengo,FONASA,2026-02-28 12:35:41.080000
2525,8.799.486-4,María,Vergara,1962-12-31,F,Lanco,NINGUNA,2026-02-28 12:35:41.086666
2526,23.089.852-9,Albert,Medel,1997-11-23,M,Los Andes,FONASA,2026-02-28 12:35:41.086666
2527,15.038.747-7,Mercedes,Leal,1972-11-16,F,Yumbel,ISAPRE,2026-02-28 12:35:41.090000
2528,12.149.306-3,Flor,Cortés,1940-02-25,F,Renca,NINGUNA,2026-02-28 12:35:41.093333
2529,12.296.853-7,Francisca,Santander,2002-10-24,F,Castro,ISAPRE,2026-02-28 12:35:41.093333
2530,20.537.613-5,Eduardo,González,2000-09-25,M,Los Ángeles,NINGUNA,2026-02-28 12:35:41.096666
2531,6.929.270-4,Adriana,Peralta,1964-03-17,F,Rinconada,FONASA,2026-02-28 12:35:41.100000
2532,16.024.369-4,Eliana,Cerda,1960-04-20,F,Corral,ISAPRE,2026-02-28 12:35:41.100000
2533,5.172.953-6,Carlos,Muñoz,1963-10-19,M,Buin,NINGUNA,2026-02-28 12:35:41.103333
2534,18.491.166-3,Cristian,Pizarro,1964-02-15,M,Talca,FONASA,2026-02-28 12:35:41.106666
2535,19.455.377-3,Bryan,Peñaloza,1973-06-25,M,Fresia,FONASA,2026-02-28 12:35:41.110000
2536,22.753.534-2,José,Escobar,1974-12-31,M,Diego de Almagro,FONASA,2026-02-28 12:35:41.113333
2537,9.155.469-0,Victoria,Hermosilla,2002-02-19,F,Antártica,ISAPRE,2026-02-28 12:35:41.116666
2538,10.222.089-7,Diego,Gutiérrez,1992-05-11,M,Macul,NINGUNA,2026-02-28 12:35:41.120000
2539,12.586.497-K,Paola,Navarro,1972-01-12,F,Chillán Viejo,ISAPRE,2026-02-28 12:35:41.123333
2540,15.042.336-8,Verónica,Montecinos,1964-10-20,F,Concepción,ISAPRE,2026-02-28 12:35:41.126666
2541,22.999.516-2,Joaquín,Espinoza,1995-03-24,M,Contulmo,ISAPRE,2026-02-28 12:35:41.130000
2542,19.716.036-5,Esteban,Lara,1984-08-28,M,Camarones,ISAPRE,2026-02-28 12:35:41.130000
2543,9.693.406-8,Pedro,Vera,1964-01-27,M,Pichilemu,NINGUNA,2026-02-28 12:35:41.136666
2544,5.194.958-7,Claudia,Guajardo,1964-06-11,F,Concón,NINGUNA,2026-02-28 12:35:41.140000
2545,8.713.322-2,Paulino,Godoy,1952-11-24,M,Los Vilos,ISAPRE,2026-02-28 12:35:41.143333
2546,9.485.567-5,Vicente,Durán,1966-11-06,M,Calbuco,ISAPRE,2026-02-28 12:35:41.146666
2547,6.060.539-4,Ana,Soto,1950-11-28,F,Ercilla,NINGUNA,2026-02-28 12:35:41.150000
2548,21.082.470-7,Kevin,Durán,2005-04-22,M,Recoleta,NINGUNA,2026-02-28 12:35:41.150000
2549,8.986.008-3,Sonia,Hermosilla,1968-08-27,F,Curepto,ISAPRE,2026-02-28 12:35:41.153333
2550,9.275.975-K,Ignacia,Parra,1962-02-09,F,Toltén,ISAPRE,2026-02-28 12:35:41.156666
2551,9.409.645-6,Gloria,Carreño,1947-06-20,F,Colina,FONASA,2026-02-28 12:35:41.160000
2552,9.232.005-7,José,Millán,1950-08-02,M,Antártica,ISAPRE,2026-02-28 12:35:41.160000
2553,12.935.788-6,Sebastián,Cordero,1943-07-17,M,Puente Alto,NINGUNA,2026-02-28 12:35:41.163333
2554,19.417.166-8,Natalia,Alvarado,1980-08-18,F,Cochrane,NINGUNA,2026-02-28 12:35:41.166666
2555,19.573.646-4,Amaro,Salgado,1972-09-04,M,Cerrillos,ISAPRE,2026-02-28 12:35:41.170000
2556,21.305.079-6,Milena,Rojas,1945-08-15,F,La Granja,ISAPRE,2026-02-28 12:35:41.170000
2557,10.116.907-3,José,González,1989-08-16,M,Requínoa,NINGUNA,2026-02-28 12:35:41.176666
2558,13.370.716-6,Benjamín,Quinteros,1959-02-17,M,Lautaro,FONASA,2026-02-28 12:35:41.180000
2559,13.299.835-3,Ruth,Herrera,1985-05-05,F,Putaendo,ISAPRE,2026-02-28 12:35:41.183333
2560,20.901.204-9,Héctor,Garrido,1988-01-28,M,Guaitecas,FONASA,2026-02-28 12:35:41.183333
2561,11.330.680-7,Leonel,Navarro,1998-03-04,M,La Estrella,NINGUNA,2026-02-28 12:35:41.186666
2562,12.696.856-6,Benjamín,Yáñez,1948-03-13,M,Papudo,FONASA,2026-02-28 12:35:41.190000
2563,6.287.363-9,Karina,Mondaca,1958-08-20,F,La Unión,FONASA,2026-02-28 12:35:41.190000
2564,19.304.354-2,Rubén,Bravo,1941-03-14,M,La Cisterna,NINGUNA,2026-02-28 12:35:41.193333
2565,8.051.286-4,Xavier,Gálvez,1998-10-26,M,Castro,FONASA,2026-02-28 12:35:41.193333
2566,18.666.625-9,Ruth,Salazar,1975-09-22,F,Primavera,ISAPRE,2026-02-28 12:35:41.196666
2567,12.441.542-K,Carlos,Muñoz,1962-11-16,M,Coronel,ISAPRE,2026-02-28 12:35:41.196666
2568,7.058.555-3,Lina,Villar,1974-09-11,F,Talca,ISAPRE,2026-02-28 12:35:41.200000
2569,15.210.277-1,Luis,Zepeda,1947-06-28,M,Punitaqui,ISAPRE,2026-02-28 12:35:41.200000
2570,14.413.895-3,Olga,Parada,2004-03-03,F,Yungay,ISAPRE,2026-02-28 12:35:41.203333
2571,13.286.892-1,Noelia,Barriga,1961-10-06,F,Río Negro,FONASA,2026-02-28 12:35:41.203333
2572,6.372.011-9,Francisco,Sepúlveda,1940-01-14,M,Las Condes,FONASA,2026-02-28 12:35:41.210000
2573,12.112.786-5,Carmen,Yáñez,1959-06-01,F,Lebu,ISAPRE,2026-02-28 12:35:41.213333
2574,8.381.001-7,Camila,Cortés,1969-04-28,F,Alto Hospicio,FONASA,2026-02-28 12:35:41.216666
2575,21.484.834-1,Lissette,Ponce,1964-09-27,F,Los Lagos,ISAPRE,2026-02-28 12:35:41.216666
2576,8.742.279-8,Linda,San Martín,1946-08-05,F,San Vicente,NINGUNA,2026-02-28 12:35:41.220000
2577,23.514.269-4,Luis,Chamorro,1992-06-05,M,Los Muermos,FONASA,2026-02-28 12:35:41.223333
2578,17.098.678-4,Emily,Cea,1990-06-11,F,Cauquenes,ISAPRE,2026-02-28 12:35:41.230000
2579,12.994.417-K,Mercedes,González,1984-04-01,F,Tierra Amarilla,ISAPRE,2026-02-28 12:35:41.233333
2580,24.606.767-8,Julio,Rubilar,1966-02-18,M,Colbún,FONASA,2026-02-28 12:35:41.236666
2581,9.378.363-8,Alonso,Mamani,1982-11-03,M,Pucón,NINGUNA,2026-02-28 12:35:41.236666
2582,6.377.038-8,Cristian,Gutiérrez,1979-12-01,M,Tocopilla,NINGUNA,2026-02-28 12:35:41.240000
2583,11.473.572-8,Martín,Piña,1987-12-14,M,Tiltil,ISAPRE,2026-02-28 12:35:41.243333
2584,7.512.542-9,Sergio,Salinas,2004-02-03,M,Iquique,NINGUNA,2026-02-28 12:35:41.246666
2585,15.115.869-2,Irene,Espinoza,1989-05-11,F,Curacaví,ISAPRE,2026-02-28 12:35:41.250000
2586,22.903.220-8,Alejandro,Henríquez,1989-01-17,M,Recoleta,FONASA,2026-02-28 12:35:41.250000
2587,9.289.328-6,Vicente,Montoya,1953-01-16,M,Licantén,ISAPRE,2026-02-28 12:35:41.253333
2588,23.802.093-K,Valentina,León,1963-08-21,F,Los Andes,ISAPRE,2026-02-28 12:35:41.260000
2589,8.940.261-1,Isidora,Hernández,2001-12-25,F,Punitaqui,ISAPRE,2026-02-28 12:35:41.263333
2590,21.200.771-4,Benjamín,Espinoza,1968-07-06,M,Punitaqui,NINGUNA,2026-02-28 12:35:41.266666
2591,10.601.413-2,Norman,Carvajal,1980-10-09,M,Chonchi,ISAPRE,2026-02-28 12:35:41.270000
2592,14.719.254-1,Claudio,Santibáñez,1943-02-03,M,Lago Ranco,NINGUNA,2026-02-28 12:35:41.270000
2593,11.381.748-8,Fernando,Martínez,1990-05-28,M,Pichilemu,ISAPRE,2026-02-28 12:35:41.273333
2594,22.866.723-4,Lourdes,Valenzuela,1999-03-22,F,Los Andes,NINGUNA,2026-02-28 12:35:41.280000
2595,10.553.869-3,José,Ramírez,1969-10-15,M,Ollagüe,NINGUNA,2026-02-28 12:35:41.280000
2596,23.874.320-6,María,González,1993-01-13,F,Puchuncaví,ISAPRE,2026-02-28 12:35:41.280000
2597,14.109.833-0,Luciana,Neira,1954-01-30,F,San Rafael,FONASA,2026-02-28 12:35:41.283333
2598,10.368.811-6,Luis,Durán,1978-12-01,M,Recoleta,FONASA,2026-02-28 12:35:41.283333
2599,22.206.567-4,Washington,Martínez,1970-12-29,M,Vallenar,NINGUNA,2026-02-28 12:35:41.290000
2600,15.180.755-0,Isidora,Herrera,1998-01-04,F,Zapallar,FONASA,2026-02-28 12:35:41.290000
2601,14.009.856-6,Alicia,Vidal,1977-07-28,F,Iquique,FONASA,2026-02-28 12:35:41.293333
2602,12.513.825-K,Allan,Díaz,1943-02-07,M,Arauco,NINGUNA,2026-02-28 12:35:41.296666
2603,14.792.636-7,Hugo,Leyton,1942-08-29,M,Curacaví,NINGUNA,2026-02-28 12:35:41.300000
2604,14.319.961-4,Fernando,Barría,2003-02-05,M,Natales,FONASA,2026-02-28 12:35:41.300000
2605,6.728.723-1,Karla,Zamora,1983-09-19,F,Alto del Carmen,FONASA,2026-02-28 12:35:41.306666
2606,22.938.029-K,Juan,Álvarez,1947-11-27,M,Máfil,FONASA,2026-02-28 12:35:41.310000
2607,17.385.281-9,Dominga,Molina,1962-02-01,F,Copiapó,FONASA,2026-02-28 12:35:41.310000
2608,9.483.261-6,Nelly,Navarrete,1967-10-15,F,Río Bueno,NINGUNA,2026-02-28 12:35:41.313333
2609,15.892.947-3,Nataly,Moraga,1943-11-24,F,Concepción,NINGUNA,2026-02-28 12:35:41.316666
2610,16.928.035-5,Julián,Meneses,1954-12-03,M,Santa Bárbara,NINGUNA,2026-02-28 12:35:41.320000
2611,10.930.250-3,Catalina,Rivera,1957-06-02,F,Ñuñoa,FONASA,2026-02-28 12:35:41.323333
2612,17.817.154-2,Luis,Olate,2004-05-08,M,Concepción,NINGUNA,2026-02-28 12:35:41.326666
2613,23.484.391-5,María,Fuentes,1954-01-11,F,San Rafael,ISAPRE,2026-02-28 12:35:41.326666
2614,15.880.461-1,Enrique,Barra,1958-04-16,M,Empedrado,FONASA,2026-02-28 12:35:41.330000
2615,10.222.461-2,Gabriela,Melo,1970-05-09,F,Pumanque,FONASA,2026-02-28 12:35:41.330000
2616,17.369.506-3,Camila,Lobos,1950-02-03,F,Tortel,ISAPRE,2026-02-28 12:35:41.333333
2617,21.641.695-3,Fabián,Valenzuela,1952-05-08,M,Coihueco,ISAPRE,2026-02-28 12:35:41.333333
2618,10.909.289-4,José,Paredes,1952-11-07,M,Hijuelas,NINGUNA,2026-02-28 12:35:41.336666
2619,11.053.442-6,Blanca,Santibáñez,1984-01-25,F,Río Verde,ISAPRE,2026-02-28 12:35:41.340000
2620,15.407.250-0,Rodrigo,Escobar,1951-02-01,M,Nancagua,FONASA,2026-02-28 12:35:41.340000
2621,11.303.133-6,Jacqueline,Cárdenas,1944-09-22,F,Talca,FONASA,2026-02-28 12:35:41.343333
2622,19.307.443-K,Cristopher,Rivera,1956-09-08,M,Lumaco,ISAPRE,2026-02-28 12:35:41.350000
2623,8.363.288-7,Romina,Gatica,1989-04-15,F,Olmué,NINGUNA,2026-02-28 12:35:41.350000
2624,5.395.557-6,Liam,Sanhueza,1981-01-19,M,Hualaihué,FONASA,2026-02-28 12:35:41.353333
2625,17.884.584-5,Constanza,Mora,1941-05-29,F,San Esteban,FONASA,2026-02-28 12:35:41.360000
2626,6.467.672-5,Carlos,Riveros,1948-12-29,M,Las Condes,FONASA,2026-02-28 12:35:41.360000
2627,13.981.061-9,Jaime,San Martín,1949-09-15,M,San Javier,NINGUNA,2026-02-28 12:35:41.363333
2628,5.315.283-K,Mathias,Plaza,2005-03-01,M,Temuco,FONASA,2026-02-28 12:35:41.366666
2629,7.850.958-9,Lorena,Rozas,1953-10-07,F,Primavera,FONASA,2026-02-28 12:35:41.370000
2630,23.886.153-5,Marisol,Cerda,2000-09-22,F,Litueche,ISAPRE,2026-02-28 12:35:41.373333
2631,15.314.128-2,Camilo,Sandoval,1962-07-29,M,Chimbarongo,ISAPRE,2026-02-28 12:35:41.373333
2632,13.180.867-4,Manuel,Oyarce,1943-10-20,M,Palena,NINGUNA,2026-02-28 12:35:41.376666
2633,23.240.622-4,Eliana,Aguilera,1948-05-17,F,Sierra Gorda,FONASA,2026-02-28 12:35:41.380000
2634,8.449.909-9,Carlos,Urzúa,1977-01-23,M,Vichuquén,ISAPRE,2026-02-28 12:35:41.380000
2635,22.164.515-4,Vicente,Cuevas,2000-04-28,M,Río Bueno,ISAPRE,2026-02-28 12:35:41.380000
2636,5.040.614-8,Sebastián,Reyes,2002-01-27,M,Huasco,FONASA,2026-02-28 12:35:41.383333
2637,12.605.955-8,Pablo,Baeza,1969-01-24,M,Palena,ISAPRE,2026-02-28 12:35:41.383333
2638,16.855.113-4,Mariano,Yáñez,1984-08-06,M,Curicó,ISAPRE,2026-02-28 12:35:41.386666
2639,17.909.859-8,Hugo,Ramírez,1986-09-25,M,Alto del Carmen,NINGUNA,2026-02-28 12:35:41.390000
2640,21.502.760-0,Gonzalo,Sepúlveda,1951-07-16,M,Curepto,FONASA,2026-02-28 12:35:41.390000
2641,8.413.702-2,Ricardo,Sánchez,2005-02-01,M,Puerto Octay,ISAPRE,2026-02-28 12:35:41.393333
2642,7.559.865-3,Carmen,Faúndez,1981-11-24,F,Juan Fernández,ISAPRE,2026-02-28 12:35:41.400000
2643,17.096.154-4,Diego,Lagos,2002-10-31,M,San Ramón,FONASA,2026-02-28 12:35:41.400000
2644,10.070.174-K,Camilo,Álvarez,1952-02-12,M,Futaleufú,ISAPRE,2026-02-28 12:35:41.403333
2645,11.085.615-6,Romina,Collao,1986-03-27,F,Puerto Octay,ISAPRE,2026-02-28 12:35:41.403333
2646,15.118.800-1,Patricio,Silva,1982-07-07,M,Canela,ISAPRE,2026-02-28 12:35:41.403333
2647,8.487.062-5,Fernanda,Pereira,1958-06-13,F,Puerto Octay,ISAPRE,2026-02-28 12:35:41.410000
2648,13.905.378-8,Isidora,Aros,1995-03-03,F,Concepción,NINGUNA,2026-02-28 12:35:41.413333
2649,5.073.107-3,Luis,Bustamante,1998-08-22,M,Puente Alto,FONASA,2026-02-28 12:35:41.416666
2650,15.746.008-0,Marco,Rojas,1950-01-21,M,Arauco,ISAPRE,2026-02-28 12:35:41.420000
2651,21.053.514-4,Silvia,Saavedra,1995-06-09,F,Pichidegua,FONASA,2026-02-28 12:35:41.420000
2652,24.389.189-2,Emilio,Varas,1969-02-01,M,Purranque,NINGUNA,2026-02-28 12:35:41.420000
2653,9.854.246-9,Antonia,González,1946-02-26,F,San Gregorio,ISAPRE,2026-02-28 12:35:41.426666
2654,11.102.622-K,Emilio,Contreras,1992-03-25,M,Santa María,ISAPRE,2026-02-28 12:35:41.426666
2655,15.714.459-6,Nicole,Moreno,1973-08-18,F,Curacaví,ISAPRE,2026-02-28 12:35:41.430000
2656,18.889.667-7,Cindy,Salinas,1980-12-12,F,Rengo,NINGUNA,2026-02-28 12:35:41.430000
2657,9.637.936-6,Nelly,Rodríguez,1994-08-02,F,Casablanca,NINGUNA,2026-02-28 12:35:41.436666
2658,17.857.562-7,Pedro,Rojas,1968-06-27,M,Marchihue,NINGUNA,2026-02-28 12:35:41.436666
2659,23.077.357-2,María,Vargas,1976-04-27,F,Petorca,ISAPRE,2026-02-28 12:35:41.436666
2660,17.905.949-5,Jorge,Miranda,1945-09-09,M,Calle Larga,NINGUNA,2026-02-28 12:35:41.440000
2661,22.681.371-3,Carolina,Saavedra,1979-04-29,F,Casablanca,NINGUNA,2026-02-28 12:35:41.443333
2662,7.927.631-6,Salvador,Jiménez,1956-01-02,M,Alto Biobío,ISAPRE,2026-02-28 12:35:41.446666
2663,11.820.933-8,Claudio,Gutiérrez,1997-11-18,M,Fresia,FONASA,2026-02-28 12:35:41.450000
2664,23.735.938-0,Fabiola,Salamanca,1972-04-01,F,Máfil,FONASA,2026-02-28 12:35:41.453333
2665,6.999.085-1,Clemente,Moreno,2002-01-07,M,Cholchol,ISAPRE,2026-02-28 12:35:41.456666
2666,9.675.785-9,Graciela,González,1960-01-20,F,Talcahuano,ISAPRE,2026-02-28 12:35:41.460000
2667,23.505.282-2,Rodrigo,Vega,2003-05-18,M,Arauco,ISAPRE,2026-02-28 12:35:41.463333
2668,12.071.172-5,Ángel,Droguett,1996-05-01,M,San Javier,FONASA,2026-02-28 12:35:41.466666
2669,9.623.844-4,Felipe,Montes,1947-12-23,M,Ñiquén,NINGUNA,2026-02-28 12:35:41.470000
2670,17.665.482-1,Benjamín,Ponce,1989-11-19,M,Romeral,FONASA,2026-02-28 12:35:41.470000
2671,17.471.653-6,Carla,Quinteros,1943-09-06,F,Combarbalá,NINGUNA,2026-02-28 12:35:41.476666
2672,24.515.495-K,José,Gallardo,1945-01-07,M,Peumo,ISAPRE,2026-02-28 12:35:41.480000
2673,6.012.865-0,Patricio,Méndez,1949-12-29,M,Timaukel,ISAPRE,2026-02-28 12:35:41.480000
2674,7.650.575-6,Flavio,Mena,1956-09-03,M,Antofagasta,FONASA,2026-02-28 12:35:41.480000
2675,24.098.617-5,Carlos,Jaque,1996-07-21,M,Natales,ISAPRE,2026-02-28 12:35:41.483333
2676,11.121.150-7,Maicol,Salazar,1971-12-20,M,Cholchol,NINGUNA,2026-02-28 12:35:41.483333
2677,22.698.286-8,Jorge,Salgado,1987-07-15,M,Curarrehue,ISAPRE,2026-02-28 12:35:41.483333
2678,18.808.403-6,Sofía,Salinas,1989-03-03,F,Cisnes,ISAPRE,2026-02-28 12:35:41.486666
2679,5.443.234-8,Catalina,Medina,1959-07-07,F,Gorbea,FONASA,2026-02-28 12:35:41.490000
2680,7.013.292-3,Jorge,Almonacid,1999-12-18,M,Vichuquén,NINGUNA,2026-02-28 12:35:41.493333
2681,10.824.385-6,Lucas,Parada,1974-04-01,M,Antuco,FONASA,2026-02-28 12:35:41.493333
2682,18.300.664-9,Manuel,Ojeda,1996-08-30,M,Freirina,ISAPRE,2026-02-28 12:35:41.493333
2683,23.594.387-5,Emma,Cabezas,1988-05-30,F,Angol,ISAPRE,2026-02-28 12:35:41.496666
2684,12.627.420-3,Ada,Roa,1968-10-30,F,Treguaco,FONASA,2026-02-28 12:35:41.500000
2685,8.084.877-3,Ana,Muñoz,1975-06-27,F,Coelemu,ISAPRE,2026-02-28 12:35:41.503333
2686,12.108.984-K,Norman,Moreno,1967-04-01,M,La Cruz,NINGUNA,2026-02-28 12:35:41.510000
2687,12.345.280-1,Nelson,Veloso,1966-09-11,M,Pelluhue,FONASA,2026-02-28 12:35:41.516666
2688,20.718.107-2,Leonel,Vera,1972-06-27,M,Salamanca,ISAPRE,2026-02-28 12:35:41.520000
2689,17.766.456-1,Rosa,Oyarzún,1951-03-20,F,Futaleufú,FONASA,2026-02-28 12:35:41.520000
2690,19.234.524-3,Sandra,Flores,1953-04-02,F,Cabildo,ISAPRE,2026-02-28 12:35:41.523333
2691,8.503.084-1,Alejandro,Castro,1945-04-17,M,Temuco,ISAPRE,2026-02-28 12:35:41.530000
2692,5.941.163-2,Camila,Torres,1956-04-19,F,Romeral,ISAPRE,2026-02-28 12:35:41.530000
2693,23.172.003-0,Elías,Acuña,1947-03-31,M,Calle Larga,FONASA,2026-02-28 12:35:41.533333
2694,5.368.327-4,Allan,Concha,1991-06-25,M,Las Condes,ISAPRE,2026-02-28 12:35:41.536666
2695,23.511.690-1,Carlos,Sánchez,1953-09-22,M,Maule,NINGUNA,2026-02-28 12:35:41.540000
2696,13.064.309-4,Felipe,Torres,1958-04-26,M,La Reina,FONASA,2026-02-28 12:35:41.543333
2697,23.915.952-4,Jorge,Moreno,1993-10-10,M,Dalcahue,ISAPRE,2026-02-28 12:35:41.546666
2698,6.612.253-0,Danilo,Álvarez,1961-05-28,M,Chile Chico,FONASA,2026-02-28 12:35:41.550000
2699,5.284.498-3,Catalina,Ramírez,1964-04-08,F,Putaendo,ISAPRE,2026-02-28 12:35:41.553333
2700,21.784.466-5,Ana,Cortés,1953-04-05,F,Concón,ISAPRE,2026-02-28 12:35:41.556666
2701,16.939.918-2,Catalina,Herrera,1948-10-24,F,Parral,NINGUNA,2026-02-28 12:35:41.560000
2702,16.117.193-K,Eduardo,Bravo,1967-09-19,M,Calama,NINGUNA,2026-02-28 12:35:41.563333
2703,21.850.267-9,Fernando,Gallegos,1994-12-13,M,Lo Barnechea,FONASA,2026-02-28 12:35:41.566666
2704,24.702.340-2,Manuel,Ruiz,1994-03-04,M,Panquehue,ISAPRE,2026-02-28 12:35:41.566666
2705,24.674.916-7,Patricia,Martínez,1999-02-14,F,Mariquina,FONASA,2026-02-28 12:35:41.570000
2706,10.409.746-4,Camila,Herrera,1950-04-24,F,Talagante,NINGUNA,2026-02-28 12:35:41.573333
2707,7.642.507-8,Natalia,Cartes,2000-03-27,F,Llanquihue,NINGUNA,2026-02-28 12:35:41.576666
